source,score,level,source_original
IL6,-0.5497131037392218,5,IL6
IL6R,-0.94657086709274,4,IL6R
IL6ST,0.33567645966800846,4,IL6ST
IL7,2.078734985258876,4,IL7
IL7R,-0.9357625979788371,5,IL7R
ILK,2.0211248627946095,2,ILK
ING1,-0.6545864588729905,2,ING1
ING2,-0.6545864588729905,2,ING2
INHBA,-0.9892735970684182,3,INHBA
INHBB,-0.9892735970684182,3,INHBB
INHBC,-0.9892735970684182,3,INHBC
INPP5D,-2.0244559952249714,3,INPP5D
INPPL1,-0.6449846913247121,3,INPPL1
INSR,0.8360224257431857,3,INSR
IQGAP1,-2.0244559952249714,3,IQGAP1
IRAK1,2.0244559952249714,3,IRAK1
IRAK3,-1.422974820208349,5,IRAK3
IRAK4,1.8154294675315412,4,IRAK4
IRF1,0.5598470767268469,4,IRF1
IRF3,0.5437613520573606,5,IRF3
IRF9,1.172904094459744,5,IRF9
IRS1,0.7106462224512161,2,IRS1
IRS2,2.880195625342306,4,IRS2
IRS4,1.1253035250674237,4,IRS4
ITCH,-0.3650286422962389,2,ITCH
ITGA5,0.584508737108556,3,ITGA5
ITGB1,1.8749234649474655,3,ITGB1
ITGB1BP1,0.8206839874563713,3,ITGB1BP1
ITGB3,0.4126743437937774,3,ITGB3
ITGB4,-0.420754692098092,2,ITGB4
ITK,1.5258627611325912,4,ITK
JAG1,-1.4138169537386447,4,JAG1
JAG2,-1.4138169537386447,4,JAG2
JAK1,2.174769232784481,3,JAK1
JAK2,-1.0369685500704462,3,JAK2
JAK3,0.7547494646671072,3,JAK3
JAKMIP1,0.5314486586626439,3,JAKMIP1
JAZF1,1.3291835722501288,4,JAZF1
JDP2,-2.2359729707449434,4,JDP2
JUN,2.4875222935077974,3,JUN
JUNB,-0.8554013621347881,3,JUNB
KAT2A,-0.5214601758521954,2,KAT2A
KAT2B,-0.5214601758521954,2,KAT2B
KCNIP3,-2.4875222935077974,3,KCNIP3
KDM1A,0.3442416360589898,2,KDM1A
KDM4A,-1.0811627522182639,3,KDM4A
KDM4C,-0.5362454361735536,3,KDM4C
KDM5B,-0.6449846913247121,3,KDM5B
KDM6A,1.8323702164988136,4,KDM6A
KDR,2.314571589549561,3,KDR
KEAP1,-2.0244559952249714,3,KEAP1
KHDRBS1,0.9589230892243187,3,KHDRBS1
KHDRBS2,0.9589230892243187,3,KHDRBS2
KHSRP,-0.420754692098092,2,KHSRP
KIT,2.314571589549561,3,KIT
KITLG,2.078734985258876,4,KITLG
KL,-1.343680775617892,4,KL
KLC2,-0.7934880798988462,6,KLC2
KLF15,-4.620191570735153,0,KLF15
KLF2,0.7514789690008802,4,KLF2
KLF4,2.078734985258876,4,KLF4
KLHL15,2.484825386143896,3,KLHL15
KLK3,-0.5832631481736947,5,KLK3
KNG1,-0.9097216246043371,4,KNG1
KPNA2,-0.4890285540425065,3,KPNA2
KRAS,-0.515567895618949,3,KRAS
KRT14,-1.4244381914472415,5,KRT14
KRT18,-1.2589244418489887,5,KRT18
L3MBTL2,-0.6937783239858983,4,L3MBTL2
LAMA2,-0.5792918444152017,3,LAMA2
LAMA4,1.4429571818060052,4,LAMA4
LAMB1,-0.8206839874563713,3,LAMB1
LAMC1,-0.5792918444152017,3,LAMC1
LAMC3,1.4429571818060052,4,LAMC3
LAT,1.606828739686506,3,LAT
LATS2,-0.47642067902623847,2,LATS2
LEPR,0.47911709803068137,4,LEPR
LFNG,1.1850391681209445,4,LFNG
LIFR,0.6961290776457104,4,LIFR
LIPH,-1.0638676404817848,4,LIPH
LMAN2,1.2508451327298624,6,LMAN2
LMNA,1.564954841406685,6,LMNA
LPA,-0.7514789690008802,4,LPA
LPAR3,-0.5792918444152017,3,LPAR3
LRFN5,-2.0541170401114495,3,LRFN5
LRIG1,-0.5135478601646174,3,LRIG1
LRP2,0.5098570645929669,4,LRP2
LRP5,-0.7832380954986634,3,LRP5
LRP6,-0.9892735970684182,3,LRP6
LRRC4B,-2.0541170401114495,3,LRRC4B
LRRK2,2.0211248627946095,2,LRRK2
LTA,0.8573861656635681,5,LTA
LTB,1.2685867152055952,5,LTB
LTB4R,-0.5792918444152017,3,LTB4R
LTBR,0.3739221802799113,4,LTBR
LTC4S,-0.5065759885454565,2,LTC4S
LY96,-1.3538907615241509,5,LY96
LYN,0.44916330973265284,2,LYN
LYST,-1.6488871959487388,5,LYST
MACROD1,-0.6410070019312495,4,MACROD1
MAD2L2,-0.759070325257055,3,MAD2L2
MAF,0.47462779723586673,4,MAF
MAFG,-2.2359729707449434,4,MAFG
MAGEL2,0.5449287630796492,5,MAGEL2
MALT1,0.6850490317070601,4,MALT1
MAML1,-0.5065759885454565,2,MAML1
MAP1LC3A,-0.5338739377645103,4,MAP1LC3A
MAP1LC3B,-0.5338739377645103,4,MAP1LC3B
MAP1LC3C,-0.6952225046787956,5,MAP1LC3C
